NDW:0.0
TTFW:1.0
DFPT:2.0
DFPAP:3.0
DFPMP:20.0
SEARCH_STEPS:9.0
TIME_TO_FINISH:2.0
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Mario-1,true,1.00,6203,815,6200,188,102427,480
Mario-2,true,1.00,1537,853,1532,47,26403,103
Mario-3,true,1.00,33,898,28,1,472,212
Mario-4,false,0.95,217084,6666,217084,6666,3634297,455
Mario-5,true,1.00,39860,1521,39858,1209,592688,407
Mario-6,true,1.00,6820,1040,6815,208,115258,431
Mario-7,true,1.00,2612,1040,2606,79,40962,281
Mario-8,true,1.00,28,880,23,1,396,238
Mario-9,true,1.00,66,951,60,2,809,157
Mario-10,true,1.00,46,720,42,2,697,131
Mario-11,true,1.00,33330,1069,33330,1021,573393,583
Mario-12,true,1.00,17422,1588,17416,529,308720,608
Mario-13,true,1.00,1490,1056,1485,45,24691,274
Mario-14,true,1.00,17,724,13,1,220,74
Mario-15,true,1.00,77979,2443,77979,2383,1345448,554
