NDW:0.0
TTFW:0.2
DFPT:2.0
DFPAP:3.0
DFPMP:1.0
SEARCH_STEPS:5.0
TIME_TO_FINISH:2.0
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
ore-1,true,1.00,10,660,5,1,181,9
ore-2,true,1.00,8,545,4,1,148,11
ore-3,true,1.00,9,578,6,1,191,24
ore-4,true,1.00,2127,727,2123,65,69048,728
ore-5,true,1.00,16,697,12,1,425,155
ore-6,true,1.00,8,557,5,1,150,10
ore-7,true,1.00,7,509,4,1,153,14
ore-8,true,1.00,7,529,4,1,134,7
ore-9,true,1.00,8,505,5,1,150,23
ore-10,true,1.00,12,584,8,1,286,116
ore-11,true,1.00,11,638,6,1,211,14
ore-12,true,1.00,12,647,8,1,287,59
ore-13,true,1.00,12038,781,12036,368,467653,1040
ore-14,true,1.00,9,523,6,1,171,37
ore-15,true,1.00,30,623,26,1,859,277
ore-16,true,1.00,24,701,20,1,630,203
ore-17,true,1.00,10,539,7,1,196,58
ore-18,true,1.00,11,669,7,1,209,59
ore-19,true,1.00,8,560,6,1,162,14
ore-20,true,1.00,13,616,9,1,329,78
ore-21,true,1.00,9,579,5,1,158,19
ore-22,true,1.00,8,538,5,1,161,10
ore-23,true,1.00,10,600,6,1,183,22
ore-24,true,1.00,8,512,4,1,162,18
ore-25,true,1.00,10,522,7,1,216,28
ore-26,true,1.00,9,556,6,1,200,26
ore-27,true,1.00,8,500,6,1,151,14
ore-28,true,1.00,9,512,5,1,178,33
ore-29,true,1.00,18,504,15,1,440,142
ore-30,true,1.00,8,533,5,1,163,12
ore-31,true,1.00,10,584,6,1,218,27
ore-32,true,1.00,14,696,10,1,316,89
ore-33,true,1.00,8,521,5,1,136,8
ore-34,true,1.00,28,534,25,1,796,381
ore-35,true,1.00,9,561,6,1,170,10
ore-36,true,1.00,8,521,5,1,154,19
ore-37,true,1.00,8,526,5,1,172,27
ore-38,true,1.00,8,480,5,1,133,9
ore-39,true,1.00,7,544,4,1,138,5
ore-40,true,1.00,14,682,9,1,310,56
ore-41,true,1.00,32,721,27,1,898,318
ore-42,true,1.00,10,640,6,1,232,42
ore-43,true,1.00,9,601,5,1,149,7
ore-44,true,1.00,11,585,7,1,225,40
ore-45,true,1.00,19,564,15,1,444,188
ore-46,true,1.00,9,469,6,1,203,60
ore-47,true,1.00,10,601,6,1,202,25
ore-48,true,1.00,8,518,5,1,153,13
ore-49,true,1.00,12,574,8,1,275,70
ore-50,true,1.00,9,583,6,1,176,13
ore-51,true,1.00,11,627,7,1,241,24
ore-52,true,1.00,16,616,12,1,399,82
ore-53,true,1.00,10,543,6,1,193,40
ore-54,true,1.00,12,560,8,1,288,49
ore-55,true,1.00,8,489,5,1,157,35
ore-56,true,1.00,12,630,8,1,304,87
ore-57,true,1.00,19,625,14,1,471,243
ore-58,true,1.00,635,551,632,20,24681,1150
ore-59,true,1.00,36,771,31,1,1133,817
ore-60,true,1.00,10,565,7,1,222,60
ore-61,true,1.00,7,516,4,1,143,9
ore-62,true,1.00,9,534,6,1,176,55
ore-63,true,1.00,19,666,14,1,449,117
ore-64,true,1.00,7,517,4,1,127,5
ore-65,true,1.00,11,560,7,1,227,29
ore-66,true,1.00,19,543,16,1,469,285
ore-67,true,1.00,7,502,4,1,144,18
ore-68,true,1.00,9,441,6,1,185,26
ore-69,true,1.00,17,625,14,1,445,144
ore-70,true,1.00,24,705,19,1,670,389
ore-71,true,1.00,12,695,8,1,263,18
ore-72,true,1.00,8,529,5,1,158,39
ore-73,true,1.00,23,870,17,1,595,135
ore-74,true,1.00,17,612,13,1,374,104
ore-75,true,1.00,18,779,13,1,434,115
ore-76,true,1.00,8,514,4,1,144,9
ore-77,true,1.00,11,689,7,1,220,26
ore-78,true,1.00,7,522,4,1,137,8
ore-79,true,1.00,7,513,3,1,130,8
ore-80,true,1.00,36,776,31,1,1077,537
ore-81,true,1.00,9,565,5,1,168,12
ore-82,true,1.00,19,745,14,1,541,122
ore-83,true,1.00,95,867,90,3,3170,812
ore-84,true,1.00,11,618,7,1,221,79
ore-85,true,1.00,8,565,4,1,157,11
ore-86,true,1.00,9,620,6,1,182,11
ore-87,true,1.00,8,478,5,1,157,21
ore-88,true,1.00,11,588,8,1,250,67
ore-89,true,1.00,8,514,5,1,152,17
ore-90,false,0.50,10214,331,10212,331,400315,1218
ore-91,true,1.00,27,607,24,1,866,475
ore-92,true,1.00,8,521,5,1,150,16
ore-93,true,1.00,18,658,14,1,414,247
ore-94,true,1.00,14,698,11,1,336,112
ore-95,true,1.00,25,615,21,1,526,111
ore-96,true,1.00,15,650,12,1,352,160
ore-97,true,1.00,8,535,5,1,154,13
ore-98,true,1.00,13,620,10,1,264,49
ore-99,true,1.00,19,762,15,1,470,297
ore-100,true,1.00,25,770,21,1,783,288
