NDW:0.0
TTFW:1.8
DFPT:2.0
DFPAP:3.0
DFPMP:50.0
SEARCH_STEPS:1.0
TIME_TO_FINISH:2.0
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Mario-1,true,1.00,18,451,14,1,2051,263
Mario-2,true,1.00,11,344,9,1,1069,271
Mario-3,true,1.00,61,272,59,2,7183,1489
Mario-4,true,1.00,14593,483,14591,430,2030300,2189
Mario-5,true,1.00,21,539,17,1,2128,379
Mario-6,false,0.41,4069,136,4069,136,585908,1710
Mario-7,true,1.00,9,471,6,1,755,82
Mario-8,true,1.00,8559,409,8557,253,1103577,4488
Mario-9,true,1.00,18,483,15,1,1722,671
Mario-10,true,1.00,881,278,879,26,121696,2239
Mario-11,true,1.00,24,492,21,1,2769,680
Mario-12,true,1.00,6768,697,6762,199,900093,3137
Mario-13,true,1.00,18,300,16,1,2240,320
Mario-14,true,1.00,16,502,12,1,1450,524
Mario-15,true,1.00,7408,892,7401,219,1077215,1860
