NDW:0.0
TTFW:0.8
DFPT:2.0
DFPAP:3.0
DFPMP:2.0
SEARCH_STEPS:1.0
TIME_TO_FINISH:2.0
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Mario-1,true,1.00,15,451,12,1,2037,312
Mario-2,true,1.00,10,344,7,1,1069,271
Mario-3,true,1.00,67,272,65,2,9208,1468
Mario-4,true,1.00,9375,510,9373,276,1261845,1662
Mario-5,true,1.00,19,539,15,1,1675,269
Mario-6,false,0.41,3230,110,3230,110,450215,1072
Mario-7,true,1.00,9,471,6,1,755,82
Mario-8,true,1.00,13084,466,13082,380,1648729,2781
Mario-9,true,1.00,18,483,16,1,1722,671
Mario-10,true,1.00,3570,278,3569,105,493262,1846
Mario-11,true,1.00,16,500,12,1,1872,648
Mario-12,true,1.00,1786,654,1782,53,239599,1778
Mario-13,true,1.00,18,300,16,1,2270,218
Mario-14,true,1.00,16,505,13,1,1380,524
Mario-15,true,1.00,4194,873,4187,124,527216,1523
